uid,gender,status,statusUpdatedAt,statusPrevious,age,areaCode,state,recurrence,activation date,end portability date,current package
C4in2eQx3yRrLOETNOrqlXmxzDn1,masculino,cancelRequested,3/6/2021,paused,28,43,PR,monthly,1/25/2021,,customPackage
C7ROYMHgLBd9aRYpLXIsQpphsBq2,masculino,active,2/26/2021,paused,19,11,SP,monthly,12/18/2020,12/23/2020,customPackage
C7RcEbauePUBESpYSt6kS89niGK2,masculino,active,2/19/2021,paused,39,16,SP,monthly,11/17/2020,11/20/2020,customPackage
C7tBDaxZ1BfS96cyqXvnpAmQWbC3,masculino,paused,1/28/2021,active,29,11,SP,weekly,10/19/2020,,customPackage
C7uNOaXo4wbnmx1olqlkH0V9CVZ2,masculino,active,3/1/2021,paused,31,11,SP,monthly,12/15/2020,12/18/2020,madePackage-0
C8ovuec97hNYtsd47JViaXJO6Tw2,masculino,canceled,12/18/2020,cancelRequested,19,19,SP,weekly,8/6/2020,,customPackage
CAcIrzFgZhf0iCtDDKnssRyf6LC2,feminino,canceled,2/7/2021,cancelRequested,24,11,SP,monthly,9/11/2020,,customPackage
CB1dVG49GlWLyzgsROkeNJrlRC33,feminino,active,3/4/2021,processingSubscription,62,11,SP,weekly,9/10/2020,9/16/2020,customPackage
CBRzknOuxdRvwElaasfv8Vcg1QD3,masculino,active,3/2/2021,processingSubscription,30,19,SP,weekly,2/9/2021,2/12/2021,customPackage
CBcghszxO2NMuZymZYKHHYcWH5i2,masculino,canceled,12/18/2020,cancelRequested,32,11,SP,weekly,7/29/2020,,customPackage
CBjLXK7lr8VZfYVSJoSMMfpn2Nx2,prefiro não dizer,paused,1/26/2021,paymentFailedSubscription,24,11,SP,monthly,11/6/2020,11/11/2020,customPackage
CCEjxOevc1akIWD8QLxDsjfpxrZ2,masculino,active,3/4/2021,processingSubscription,24,11,SP,weekly,7/30/2020,,customPackage
CEhoib8IiSYliShTB8nW305hmxH3,masculino,active,2/22/2021,processingSubscription,30,11,SP,monthly,12/22/2020,12/29/2020,madePackage-0
CG80uhgxZqQOo9W2AcDcfiWi0p42,masculino,active,3/3/2021,processingSubscription,28,16,SP,weekly,9/23/2020,9/28/2020,customPackage
CGMXFOBT4SMqK7ZP7rJOiO5KYFv2,masculino,active,3/5/2021,processingSubscription,30,11,SP,weekly,10/15/2020,,customPackage
CHOo4sazW9Su4QRhASZTvd0cPwX2,masculino,active,2/10/2021,activationComplete,27,15,SP,monthly,2/10/2021,2/13/2021,customPackage
CIEFj3Fnmigqz02P2U9rcI9aO2i2,masculino,paused,1/4/2021,paymentFailedSubscription,41,11,SP,weekly,12/18/2020,,customPackage
CISYzU2JVsfDxIK9CReDhjgJkTN2,feminino,paused,1/3/2021,paymentFailedSubscription,21,19,SP,weekly,7/24/2020,,customPackage
CIeP2X9qPXNRHlrlkl7fEenyzPO2,masculino,canceled,1/22/2021,cancelRequested,34,11,SP,weekly,8/1/2020,8/5/2020,customPackage
CJEUg8F9xaQr7tEvZKPdaxOLHff1,masculino,active,3/7/2021,processingSubscription,22,11,SP,weekly,10/18/2020,10/21/2020,customPackage
CJmY1S7LSXfk0L8vt6Hf76HcMlw1,masculino,canceled,1/1/2021,cancelRequested,33,11,SP,weekly,8/28/2020,,customPackage
CKU4uNbtoAMSyf8kFD5ZVI6p5qi1,masculino,active,2/15/2021,processingSubscription,24,11,SP,monthly,12/14/2020,,customPackage
CKeJqt20ScZ9n82ftroi68Zpd1u1,feminino,active,3/7/2021,processingSubscription,40,11,SP,monthly,12/3/2020,12/8/2020,customPackage
CLNseD531neJqGn5MYGpsLVqgoy1,masculino,active,2/19/2021,processingSubscription,57,11,SP,monthly,10/18/2020,10/21/2020,madePackage-0
CM5sC3G8X9fTzaBOqCZSMwl1va93,feminino,active,3/5/2021,processingSubscription,23,16,SP,weekly,7/31/2020,,customPackage
CMKyp2Pr6XNrvTi15sKkaupSGGU2,feminino,canceled,2/16/2021,cancelRequested,23,11,SP,weekly,8/1/2020,,customPackage
CML3dN0285bf5C4MRzRLPtNf7pX2,feminino,active,2/11/2021,paused,63,16,SP,monthly,8/20/2020,8/25/2020,customPackage
CMpBy510PeMkVOhOKtBWR22RKCa2,masculino,paused,2/14/2021,paymentFailedSubscription,36,11,SP,weekly,2/4/2021,,customPackage
COGtarGSbrPa6xrsIqSfwleQtOG2,feminino,active,3/4/2021,processingSubscription,52,11,SP,monthly,12/4/2020,,customPackage
COnF4xvN00RVksBDXvyiKOncQow1,masculino,active,2/22/2021,processingSubscription,28,44,PR,monthly,1/22/2021,,madePackage-0
COtmybUJS4QZAesE5TOAptwmHZA2,masculino,canceled,12/31/2020,cancelRequested,20,11,SP,weekly,8/25/2020,,customPackage
CPUeTDNw3YahFFFNMM5EhxRh58p1,masculino,paymentFailedSubscription,3/7/2021,active,26,11,SP,monthly,8/7/2020,,customPackage
CPpaH00KLTbfreCV2f1cLoerjFx2,masculino,active,3/5/2021,activationComplete,60,16,SP,weekly,3/5/2021,,customPackage
CQdGlJ6iWiTUqUcM3hkuziC6sg92,prefiro não dizer,active,2/11/2021,processingSubscription,29,11,SP,monthly,11/11/2020,11/14/2020,customPackage
CR5Ne2Gjeda7wf4UIo5NJzJLSO53,masculino,active,2/28/2021,processingSubscription,31,13,SP,monthly,8/29/2020,,customPackage
CRgc4tjVyiRSZzC9sNcDN6yNziL2,masculino,canceled,1/5/2021,cancelRequested,22,11,SP,weekly,9/30/2020,,customPackage
CSoXyM61zxWl7uV9LhxghROrXB62,masculino,paused,1/20/2021,paymentFailedSubscription,32,11,SP,weekly,11/14/2020,11/18/2020,customPackage
CSvvtEqQKSg77tNeLXQ3HlWJRNd2,masculino,canceled,12/18/2020,cancelRequested,24,17,SP,weekly,8/1/2020,,customPackage
CT9fN993A3TD3lDTbZb1ZPywl1b2,masculino,canceled,12/18/2020,cancelRequested,30,61,GO,weekly,11/18/2020,,customPackage
CTDGOMYzKVhboPt4lM380jDS1w32,feminino,canceled,1/19/2021,cancelRequested,21,11,SP,weekly,8/25/2020,8/28/2020,customPackage
CUTo4YZDJgY2npWqJO5RxDrMHiP2,feminino,canceled,3/2/2021,cancelRequested,27,11,SP,monthly,7/27/2020,,customPackage
CVk6Z3f0omeJ6h9kB0paz7yrhkv1,feminino,active,3/6/2021,activationComplete,23,12,SP,monthly,3/6/2021,,madePackage-1
CWDKZfeKIIRf2qgyR7dLYo9WMbH3,masculino,active,3/8/2021,processingSubscription,35,61,DF,monthly,12/8/2020,,customPackage
CWDPxMIop0hjetD42RhJ4cOGztj1,feminino,active,3/2/2021,processingSubscription,17,11,SP,weekly,3/27/2020,,customPackage
CWIdoQIk1MN2JTJ1mJlFhD5OAS02,masculino,active,3/5/2021,processingSubscription,33,11,SP,weekly,10/1/2020,,customPackage
CWLpEUCr1wXQRf3X4ozinc2Tqhb2,masculino,active,2/9/2021,processingSubscription,29,11,SP,monthly,12/9/2020,,customPackage
CX1hQQMQqKh6JbqJWlKQXuP4OUv1,masculino,active,2/15/2021,activationComplete,26,42,PR,monthly,2/15/2021,,madePackage-0
CXWJg7G8fBaJreIU4zyFlhNEN622,masculino,active,3/5/2021,processingSubscription,25,11,SP,monthly,12/5/2020,,customPackage
CXeAfc1338WieB18Z3q9LOGIHf72,feminino,paused,2/28/2021,paymentFailedSubscription,23,11,SP,weekly,7/31/2020,8/5/2020,customPackage
CXiy2cNMIZUW9NkTlPDWnmtEw4P2,feminino,canceled,3/5/2021,cancelRequested,20,62,GO,weekly,11/6/2020,,customPackage
CYmJYbuo8aVjoWZUUao4kLejF7v1,feminino,active,2/28/2021,processingSubscription,39,11,SP,monthly,10/28/2020,10/31/2020,madePackage-0
CanivVB2apaMgz0ax1UKZ62lWjk1,masculino,paused,1/2/2021,paymentFailedSubscription,28,19,SP,monthly,7/31/2020,,customPackage
CayNkoK7P2hpkfYh5jqhSr4NMMn1,masculino,paused,12/10/2020,paymentFailedSubscription,25,19,SP,monthly,11/7/2020,,customPackage
Ce3FxOa44aOfRhSyR48h8Lf8ohF2,masculino,paymentFailedSubscription,3/8/2021,active,24,62,GO,weekly,11/25/2020,11/28/2020,customPackage
CeDW1OgB6rSIijPw2z8Zl9SrtTb2,masculino,active,2/11/2021,processingSubscription,21,11,SP,monthly,9/1/2020,9/5/2020,customPackage
CeWhRtUmWeWAc2m7qDrToejL8tu2,feminino,active,3/4/2021,processingSubscription,24,11,SP,weekly,3/12/2020,,customPackage
CfU987LvimhKedCH02EUEHDNe3a2,feminino,active,3/4/2021,activationComplete,38,11,SP,monthly,3/3/2021,,madePackage-0
CiUfcxq2pZWUVfaXvyRAbo8Ky962,masculino,active,3/5/2021,processingSubscription,48,62,GO,monthly,11/5/2020,11/11/2020,customPackage
Ck7edlN5C7ZZyBTje6fQvauvni93,masculino,paused,3/3/2021,paymentFailedSubscription,20,16,SP,weekly,2/15/2021,,customPackage
CnHdinJ4AFXeEeHdUFaaJsJLey42,masculino,active,2/13/2021,processingSubscription,19,11,SP,monthly,1/13/2021,1/20/2021,customPackage
CnImo0h0qRhEMMVppnTlfk6e5QB2,masculino,active,2/23/2021,processingSubscription,29,41,PR,monthly,1/22/2021,,customPackage
Cor43p5aRvMszLLEU7jegiRMUqq2,feminino,active,2/11/2021,processingSubscription,26,64,GO,monthly,12/11/2020,,customPackage
CpTROZRLYqgBkyaIIB2vR6JP9623,masculino,active,2/23/2021,activationComplete,32,16,SP,monthly,2/23/2021,2/26/2021,madePackage-1
CpWG22PtRGXPqaHjDWHzBMdi7Yj2,masculino,active,2/23/2021,processingSubscription,32,11,SP,monthly,1/20/2021,1/23/2021,madePackage-0
CpcywWce2Vci2zRvMLDJ8eBGdDZ2,feminino,active,2/20/2021,processingSubscription,57,19,SP,monthly,11/20/2020,11/25/2020,customPackage
CrOfX3g9TIbwGRzS8tYM5oO0PvE3,masculino,active,2/10/2021,processingSubscription,29,11,SP,monthly,10/21/2020,10/24/2020,madePackage-0
CrTrjrm3Nya3eouOPsxiGusYp463,masculino,active,3/3/2021,paused,35,11,SP,monthly,12/27/2020,12/30/2020,customPackage
CrY4tdKI0CZiXuPz0jrFznIre1J3,masculino,active,3/5/2021,processingSubscription,25,16,SP,monthly,1/5/2021,1/8/2021,customPackage
CrZd6Ncco3Yk2zcC5yYbpGYVcs43,masculino,active,2/28/2021,processingSubscription,23,11,SP,monthly,11/12/2020,11/18/2020,customPackage
Cs5PhPHWbkfWFIikgnP22oLTxEv2,masculino,canceled,3/5/2021,cancelRequested,19,15,SP,weekly,11/11/2020,,customPackage
CsBA1SOvbRPU2XZVqANd4HduUL72,masculino,active,2/12/2021,paused,19,17,SP,monthly,12/8/2020,,customPackage
CsM6KeKYuZOiiz1p7rleoNKya732,masculino,active,2/10/2021,processingSubscription,24,16,SP,monthly,1/3/2021,,customPackage
Ct67XqwZD6gMsHsPteNbVwNK3bt1,masculino,canceled,12/24/2020,cancelRequested,34,19,SP,weekly,9/11/2020,,customPackage
CtPjoe4qzrO8ya0XzCoNXOJI9Sa2,masculino,active,2/28/2021,processingSubscription,21,11,SP,monthly,7/12/2020,,customPackage
CtghPk9lfcTvvOuxaN1cL46x5nV2,masculino,active,2/10/2021,activationComplete,27,61,DF,monthly,2/10/2021,2/13/2021,madePackage-1
CthKHYaNFWa5IbjIw53ue5kfMvo2,masculino,canceled,12/18/2020,cancelRequested,33,19,SP,weekly,7/31/2020,,customPackage
CtrAjr1RoMVrHuSeQ1V0reecp0s1,masculino,active,2/10/2021,activationComplete,38,22,RJ,monthly,2/10/2021,,customPackage
CvHnQmb7JkUnvlc37WZvVcc5iJO2,masculino,active,3/5/2021,paused,25,11,SP,weekly,7/31/2020,8/5/2020,customPackage
CvO3gflWy3MMZL1banhA240RfDs1,prefiro não dizer,paused,12/27/2020,paymentFailedSubscription,24,11,SP,weekly,7/20/2020,,customPackage
CwSuUveLh5ZyguIYp3p4lGhQr073,masculino,active,3/3/2021,processingSubscription,28,11,SP,monthly,11/3/2020,11/6/2020,customPackage
CxdqiYHmJaPwA4mVKLeFErhaPeh2,masculino,canceled,12/18/2020,cancelRequested,35,17,SP,weekly,11/5/2020,,customPackage
CyOVg6dYdnPNrOElZiBZXhqCGTv1,masculino,canceled,12/18/2020,cancelRequested,21,11,SP,weekly,8/7/2020,,customPackage
Cysupwt75DcBrrdviMI0sQi52w52,feminino,active,3/2/2021,processingSubscription,38,14,SP,monthly,9/14/2020,9/17/2020,customPackage
CzOAwkSpeTgIsDeMpTpMMzW0ZF72,masculino,paused,1/27/2021,canceled,54,19,SP,monthly,10/27/2020,12/2/2020,customPackage
D0O4Oz8oZiW8fxz4Ye6ETBRs5gC3,prefiro não dizer,canceled,1/17/2021,cancelRequested,39,15,SP,weekly,7/31/2020,8/22/2020,customPackage
D0gIxMulg0RTtqXqHFqmifrjHYF3,masculino,active,2/21/2021,processingSubscription,24,19,SP,monthly,11/22/2020,,customPackage
D15KlJ07O4cuBa71IZTSDccFKYz1,masculino,active,2/14/2021,processingSubscription,27,11,SP,monthly,10/1/2020,,customPackage
D1XIWz7NVUOsrC3HUAZWay8w3wp1,feminino,active,2/28/2021,processingSubscription,22,11,SP,monthly,3/6/2020,6/1/2020,madePackage-0
D2mIG6924OYyFFP01L4sHdhWKdg2,masculino,canceled,12/18/2020,cancelRequested,25,11,SP,weekly,7/31/2020,,customPackage
D3mgw4C34CY5AiDke1zD08CGL5I3,masculino,active,2/25/2021,processingSubscription,23,62,GO,monthly,11/25/2020,11/28/2020,customPackage
D4xvbk5DrmVDiB9Qp5dYLseTmhD2,prefiro não dizer,paused,12/27/2020,paymentFailedSubscription,24,11,SP,weekly,7/28/2020,,customPackage
D83tPAGrW9aF997Yq5EJt5qNFWu2,feminino,active,2/19/2021,activationComplete,33,64,GO,monthly,2/19/2021,2/24/2021,customPackage
D9A8W0OatpbjZ469HKTteIV1Wyr2,masculino,active,2/28/2021,processingSubscription,21,11,SP,monthly,3/16/2020,4/23/2020,customPackage
DAOLUftfYCP26Y0bHmE8gvbGSmZ2,masculino,paused,1/1/2021,paymentFailedSubscription,24,11,SP,weekly,12/15/2020,,customPackage
DBlCOB4MqBZcEqu4hrwjTASGgbz2,masculino,paused,1/21/2021,active,25,16,SP,weekly,8/28/2020,,customPackage
DDNrmgpEz3WbNPetwV3pexOZCRd2,masculino,active,3/3/2021,activationComplete,22,11,SP,monthly,3/3/2021,3/6/2021,customPackage
DEAFol6j5TalI7taTx01l61Z2i82,masculino,active,2/9/2021,processingSubscription,21,31,MG,monthly,2/2/2021,2/5/2021,customPackage
DExTiazY51ctw7qGv4FVCAWrZaR2,feminino,cancelRequested,2/28/2021,paused,51,14,SP,weekly,11/23/2020,,customPackage
DFz7wLMkbdWxNxH57sgRGVKCUS12,masculino,canceled,12/18/2020,cancelRequested,32,11,SP,weekly,8/3/2020,,customPackage
DH7ilbklAMaSGjnc4Ly1Ssgd7e32,feminino,paused,2/15/2021,paymentFailedSubscription,21,17,SP,monthly,11/4/2020,11/10/2020,customPackage
DHUldqAG7VRGF8apFYDVfYn5DCP2,masculino,active,2/18/2021,activationComplete,45,11,SP,monthly,2/18/2021,2/23/2021,madePackage-0
DHtWWGkwiuW0bOM3IV6OcPx1iy03,masculino,active,2/21/2021,processingSubscription,30,14,SP,monthly,1/21/2021,,customPackage
DILZkfzb0BNpiTc1yCwBuIb32Rz2,masculino,paused,2/15/2021,active,17,11,SP,monthly,1/15/2021,,customPackage
DIp4Mo0xyKPd5frl16uX6GlyyPo2,masculino,active,2/9/2021,processingSubscription,29,19,SP,monthly,10/19/2020,2/27/2021,customPackage
DJBj7Utwq7M1uJ7Qtlq9GnWg3ti1,masculino,paused,12/15/2020,paymentFailedSubscription,20,14,SP,monthly,11/12/2020,,customPackage
DJgK33E6fqUo5IN3i6oDVeADz502,masculino,active,3/2/2021,processingSubscription,30,62,GO,monthly,12/2/2020,,customPackage
DKTfZXV98jXlE4BLXq4WfuWANZB2,feminino,active,3/8/2021,processingSubscription,63,16,SP,monthly,10/19/2020,10/22/2020,customPackage
DKp2dwVxsycZlJ5893hcdhbntl92,masculino,canceled,12/22/2020,cancelRequested,28,11,SP,weekly,8/27/2020,,customPackage
DLWqJFTtSKOC54Za0RdrTOOetz53,masculino,active,2/26/2021,processingSubscription,24,11,SP,monthly,10/27/2020,,customPackage
DMRaynvEJvTtXNYWXeynt2KuEaV2,masculino,active,2/24/2021,activationComplete,25,18,SP,monthly,2/24/2021,2/27/2021,madePackage-1
DNvzt5SqUATULFItQUEeAERx47Y2,masculino,paused,2/13/2021,paymentFailedSubscription,21,11,SP,weekly,9/2/2020,9/5/2020,customPackage
DOeR8LQ649SPkIHhZUYSr7TDVEy2,outro,canceled,1/6/2021,cancelRequested,21,13,SP,weekly,9/2/2020,,customPackage
DOg0fvor6rNFtYtg51yOQbGhUpD3,masculino,active,2/20/2021,activationComplete,23,21,RJ,monthly,2/20/2021,,madePackage-1
DOmaRrrqIOSMeYfaH2LNJzA2vP32,feminino,active,2/11/2021,processingSubscription,21,16,SP,monthly,1/11/2021,,customPackage
DPLRlA2lceXPtvVdmjOH66QUnwB2,prefiro não dizer,paused,1/2/2021,paymentFailedSubscription,24,11,SP,weekly,7/1/2020,,customPackage
DQM2AV97k7grVb4PEWjZSYMOWQ42,masculino,active,2/14/2021,processingSubscription,20,15,SP,monthly,11/14/2020,,customPackage
DREBcrKGUDRmr3hUjKljqoFiWEK2,masculino,active,2/26/2021,processingSubscription,42,31,MG,monthly,1/26/2021,1/29/2021,customPackage
DRJdjs8gQHPfoYl6FMsLfN44TP72,masculino,active,3/5/2021,activationComplete,24,15,SP,monthly,3/5/2021,,customPackage
DRNkRocMNobsY6cEM41DSpf0qjs2,masculino,active,2/23/2021,activationComplete,26,21,RJ,monthly,2/23/2021,,madePackage-1
DRTwGfJsmAMgZrixs3UHPaYPYvc2,masculino,active,3/3/2021,processingSubscription,35,11,SP,monthly,11/19/2020,,customPackage
DSQQ8wSawfS3JqEV9o2zxOTBxa63,masculino,active,2/12/2021,activationComplete,22,11,SP,monthly,2/12/2021,2/19/2021,madePackage-1
DTbA5FQmTrZcSAX1pj1Nv6ua0zI3,masculino,active,2/21/2021,processingSubscription,30,21,RJ,monthly,1/21/2021,,customPackage
DVE3uAaj4XXJAmXGEkSuyEKg0RE3,masculino,paused,2/3/2021,paused,26,14,SP,weekly,12/8/2020,12/24/2020,customPackage
DVhHqylIMzTKpreG5xx7ivkR1RL2,masculino,paused,3/6/2021,paymentFailedSubscription,42,11,SP,monthly,12/17/2020,12/22/2020,customPackage
DW7LJbBZ4Mf3jytxA4N9FUuJFOb2,masculino,canceled,12/18/2020,cancelRequested,24,11,SP,weekly,8/5/2020,,customPackage
DWeJ7blYKagud0c3ENkG0elNTTa2,masculino,canceled,12/18/2020,cancelRequested,19,11,SP,weekly,8/20/2020,,customPackage
DXOiuglVrNgWUqjUqgT0Q1KMtI93,masculino,paused,12/19/2020,paymentFailedSubscription,24,61,GO,weekly,12/2/2020,,customPackage
DXZuxYmQNNUAPnrBe92X06MiJHn2,feminino,active,2/12/2021,activationComplete,35,11,SP,monthly,2/12/2021,2/19/2021,madePackage-0
DYI0xraAdATmBZRGjFCkg0s46Gv1,feminino,canceled,12/18/2020,cancelRequested,22,11,SP,weekly,8/14/2020,8/22/2020,customPackage
DZDbIKhN7QZ12kihGAMEMPf0XG92,masculino,active,2/11/2021,activationComplete,23,41,PR,monthly,2/11/2021,,madePackage-0
DZF3MKhCejZrysXIVq0PoVbVK9s1,feminino,active,2/18/2021,processingSubscription,25,16,SP,monthly,11/18/2020,,customPackage
DaYgXQNb2aZ3EsVhLBShx19NPeC2,masculino,active,3/6/2021,processingSubscription,23,11,SP,weekly,5/20/2020,5/27/2020,customPackage
DbzRrMWiMRZFQ4QCjytctzeJDT73,masculino,canceled,12/31/2020,cancelRequested,23,11,SP,weekly,9/3/2020,,customPackage
DdzYGOCg1RcOHkILnlQnz13RuHf2,masculino,cancelRequested,2/27/2021,paused,30,14,SP,weekly,7/31/2020,,customPackage
DiIChOx23EOFy5hpVtEiArYrxRy1,masculino,active,3/5/2021,processingSubscription,21,17,SP,weekly,9/11/2020,9/17/2020,customPackage
DkMHTouWHfbDnR8VTj80CwbZUH52,prefiro não dizer,active,2/12/2021,processingSubscription,26,11,SP,monthly,10/30/2020,,customPackage
DmlVru4idQUw1S1xjLX2Tj7JQJ43,feminino,active,2/10/2021,activationComplete,22,16,SP,monthly,2/10/2021,2/13/2021,customPackage
DnvNTioVVKOuiG25gxlK2X4Jb5y2,masculino,active,2/9/2021,activationComplete,23,31,MG,monthly,2/9/2021,2/12/2021,customPackage
DokX5mC6IkXMeVqGEJl3DtzhGKI2,masculino,cancelRequested,2/22/2021,active,31,61,DF,monthly,1/12/2021,1/15/2021,customPackage
DowGIemjM8WC8r6skdavt291Mwt2,masculino,cancelRequested,2/27/2021,active,22,35,MG,monthly,2/26/2021,,madePackage-0
Dq5i6HdKNWVbdeEXJPKAI58iHPP2,masculino,canceled,1/22/2021,cancelRequested,23,62,GO,monthly,12/7/2020,12/10/2020,customPackage
DqDxfLB8WdONK5hSSFvAXDirYsn2,masculino,active,3/3/2021,activationComplete,56,61,DF,monthly,3/3/2021,3/6/2021,customPackage
DqNrMwOsQDcOA1dD6lJ7uww7xEE3,masculino,active,2/26/2021,activationComplete,21,11,SP,monthly,2/26/2021,,customPackage
DrHhp3nToEeigXI1Dw4LRE1aDnb2,masculino,active,2/18/2021,paused,32,15,SP,monthly,11/14/2020,11/18/2020,madePackage-0
DsDpBXL3u2WqcS7RO00IsLZaQHd2,masculino,canceled,12/18/2020,cancelRequested,25,11,SP,weekly,7/31/2020,8/19/2020,customPackage
DsHNoJgfItX4TyxYIn17pcleT3C2,masculino,active,2/17/2021,processingSubscription,21,61,GO,monthly,11/30/2020,12/3/2020,customPackage
DtHrylQUqod7hzlFhUnM0K3q3hA2,masculino,canceled,1/15/2021,cancelRequested,21,64,GO,weekly,12/20/2020,12/30/2020,customPackage
Dtv9zS4q3CS2D17vTzpXD0btyqP2,masculino,paused,12/12/2020,paymentFailedSubscription,33,11,SP,weekly,3/3/2020,,customPackage
Du1nNKXrBeYTKpXikN4bnuVPSpG2,feminino,active,2/14/2021,activationComplete,39,18,SP,monthly,2/11/2021,2/18/2021,customPackage
DvJS66VshfbPmGaeQGy0MvYMlC63,masculino,active,2/10/2021,activationComplete,28,41,PR,monthly,2/10/2021,2/13/2021,madePackage-1
DvOUnqQrEYderZELVJNyJhMx7Tu2,masculino,paused,2/10/2021,paymentFailedSubscription,38,11,SP,monthly,8/31/2020,,customPackage
DvnYsiwbBpfUCg6HWotRbu2ttIn1,masculino,paused,1/21/2021,active,23,11,SP,weekly,10/9/2020,,customPackage
Dw0FMMy80Qdl0NhaT9hQX60FQqV2,feminino,paused,1/2/2021,paymentFailedSubscription,29,19,SP,monthly,9/18/2020,,customPackage
DwGwrrlpq2aQPq4p19A9aXB3jAL2,feminino,active,2/25/2021,activationComplete,23,21,RJ,monthly,2/25/2021,,madePackage-1
DwUH8uofQgRcYsmnkK5sVGgKV2J2,não binário,active,2/9/2021,processingSubscription,24,11,SP,monthly,12/9/2020,,customPackage
DwpXMqbrjtUjet2BOnAW7Mq4H8j2,masculino,canceled,12/18/2020,cancelRequested,23,15,SP,weekly,8/3/2020,,customPackage
Dy8nwaIw2yQKFsXT8Ru1Q2zuxSK2,feminino,canceled,1/5/2021,cancelRequested,28,11,SP,weekly,12/14/2020,,customPackage
DyGNx9MlpkWFzd7VzUbvbizbO1z1,feminino,active,2/27/2021,processingSubscription,50,19,SP,monthly,10/31/2020,11/5/2020,customPackage
DzHNk7Wbikah38Zn6L7OQ5xzI0d2,feminino,active,2/9/2021,activationComplete,27,41,PR,monthly,2/9/2021,2/13/2021,customPackage
DzgEl7YX5HTwhAcwGCe0e2kqtcw1,masculino,active,3/4/2021,processingSubscription,41,16,SP,weekly,12/17/2020,12/22/2020,customPackage
E33gRLmPLXPE87wOuDeXG20dZ5w2,masculino,paused,1/31/2021,paymentFailedSubscription,24,11,SP,monthly,3/16/2020,,customPackage
E3iDZkQoGFM5D9rNLOwbLlFbOly2,masculino,canceled,12/31/2020,cancelRequested,23,11,SP,weekly,7/31/2020,8/5/2020,customPackage
E3xVTGWBBeezhviutIBKvBJUjaD3,masculino,active,2/22/2021,processingSubscription,39,19,SP,monthly,10/22/2020,,customPackage
E5pf4oofNhViJkM9qggeNtRCnRz1,feminino,canceled,12/18/2020,cancelRequested,33,11,SP,weekly,11/25/2020,,customPackage
E5sV2jVgQYZVGKMkDuaOO8PdQ313,feminino,active,3/3/2021,processingSubscription,66,16,SP,monthly,1/3/2021,,customPackage
E6jQjRvAdbhLKEwqF6gxKiLZagz2,feminino,active,3/8/2021,processingSubscription,25,16,SP,weekly,8/10/2020,8/14/2020,customPackage
E6wnKOUjjPfVI6ePduYEGpj5Qn03,feminino,active,2/13/2021,processingSubscription,30,16,SP,monthly,11/14/2020,11/18/2020,customPackage
E724FNsYpJVDT2YNJV79So7siuS2,prefiro não dizer,paused,1/15/2021,paymentFailedSubscription,21,17,SP,weekly,9/10/2020,,customPackage
E9pha1NiKOXusshpME6TpuzSWCD3,masculino,paused,1/16/2021,paymentFailedSubscription,47,18,SP,weekly,12/30/2020,,customPackage
EAGXVsh1uqWHKHEbHMNbLHBfjA33,masculino,active,2/9/2021,processingSubscription,24,64,GO,monthly,12/3/2020,,customPackage
ECNaK9dpzyM38oTAU8IqG0p4KrY2,prefiro não dizer,canceled,12/18/2020,cancelRequested,24,11,SP,weekly,6/26/2020,,customPackage
ECdeSZAnUNaT8ksozIwpILaYwOL2,masculino,active,2/28/2021,processingSubscription,23,11,SP,monthly,10/29/2020,,customPackage
EDVIzsvnVabMyZQJbN3rcljSSJV2,masculino,canceled,12/31/2020,cancelRequested,29,11,SP,weekly,8/27/2020,,customPackage
EDWd5yB86WeoSoJrmCLYNTXvq4g2,masculino,active,3/5/2021,processingSubscription,29,11,SP,weekly,8/25/2020,,customPackage
EDa4JQvVBCMcd9pNSSqMtoy3oyy2,masculino,active,2/28/2021,processingSubscription,24,11,SP,monthly,7/28/2020,8/19/2020,customPackage
EDdx16UWkPSNnEgZgXup7psJb422,feminino,active,2/26/2021,processingSubscription,29,12,SP,monthly,11/26/2020,,customPackage
EE2DLhQ8obhxvkhRczI3vHhTZvz1,feminino,canceled,12/18/2020,cancelRequested,26,11,SP,weekly,8/4/2020,,customPackage
EElCgyz5avhoVuVeTLYgMfVQPOo2,masculino,paused,1/18/2021,paused,28,62,GO,monthly,11/3/2020,,customPackage
EHRLSdLirXMQU15FkPaZIlQYkNb2,feminino,active,3/4/2021,processingSubscription,25,16,SP,weekly,7/31/2020,8/4/2020,customPackage
EHyVo4ewhcPJr8V88CI2yOhO0dm1,masculino,active,3/8/2021,processingSubscription,29,11,SP,weekly,10/26/2020,,customPackage
EHzAeqv2Srh1ur2jSWoTRKeziMl2,masculino,cancelRequested,3/4/2021,active,50,62,GO,weekly,2/27/2021,,customPackage
EImqNsAF8YaGbSCkayoPBoxLvCR2,feminino,active,3/5/2021,processingSubscription,32,17,SP,weekly,10/16/2020,,customPackage
EJD94N8fKHNkkcdhY3Y1Qb1F8Yi1,masculino,active,3/2/2021,activationComplete,28,34,MG,monthly,3/2/2021,,customPackage
EK8q9iRA55bqJLGLvHKd8Hbty8P2,masculino,active,3/5/2021,processingSubscription,26,14,SP,weekly,8/28/2020,,customPackage
EKi7TmDYzAOLSTnpkKr0TTzdr1J3,feminino,paused,1/10/2021,paymentFailedSubscription,26,16,SP,weekly,12/17/2020,12/22/2020,customPackage
